Key,Sync,FromNetwork,ToNetwork,Size,Get Duration(ms),Put Duration(ms),Get
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_8F64787842550D33AF4D6A85BF9B207C_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B_MIP0_512x512,true,false,false,1048580,0.000000,1.159098,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_8F64787842550D33AF4D6A85BF9B207C_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B_MIP1_256x256,true,false,false,262148,0.000000,0.101600,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_8F64787842550D33AF4D6A85BF9B207C_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B_MIP2_128x128,true,false,false,65540,0.000000,0.034999,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_8F64787842550D33AF4D6A85BF9B207C_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B,true,false,false,23007,0.000000,0.018902,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_E0DE39B94C4F049FE37B63B60FFF904A_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B,true,false,false,0,0.037801,0.000000,1
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_E0DE39B94C4F049FE37B63B60FFF904A_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B_MIP0_512x512,true,false,false,1048580,0.000000,0.973701,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_E0DE39B94C4F049FE37B63B60FFF904A_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B_MIP1_256x256,true,false,false,262148,0.000000,0.097699,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_E0DE39B94C4F049FE37B63B60FFF904A_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B_MIP2_128x128,true,false,false,65540,0.000000,0.034500,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_E0DE39B94C4F049FE37B63B60FFF904A_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B,true,false,false,23007,0.000000,0.019800,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_8B13C6C149941CB843CB8691CEABC50D_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B,true,false,false,0,0.046898,0.000000,1
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_8B13C6C149941CB843CB8691CEABC50D_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B_MIP0_512x512,true,false,false,1048580,0.000000,0.827998,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_8B13C6C149941CB843CB8691CEABC50D_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B_MIP1_256x256,true,false,false,262148,0.000000,0.113603,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_8B13C6C149941CB843CB8691CEABC50D_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B_MIP2_128x128,true,false,false,65540,0.000000,0.039399,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_8B13C6C149941CB843CB8691CEABC50D_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B,true,false,false,23007,0.000000,0.022002,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_F9ADAB2D4AE5F639A117E085EEFB5DEB_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B,true,false,false,0,0.043198,0.000000,1
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_F9ADAB2D4AE5F639A117E085EEFB5DEB_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B_MIP0_512x512,true,false,false,1048580,0.000000,0.568200,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_F9ADAB2D4AE5F639A117E085EEFB5DEB_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B_MIP1_256x256,true,false,false,262148,0.000000,0.098798,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_F9ADAB2D4AE5F639A117E085EEFB5DEB_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B_MIP2_128x128,true,false,false,65540,0.000000,0.040200,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_F9ADAB2D4AE5F639A117E085EEFB5DEB_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B,true,false,false,23007,0.000000,0.019100,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_F26AFDA9443A2C1F4359AFAD10739962_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B,true,false,false,0,0.112601,0.000000,1
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_F26AFDA9443A2C1F4359AFAD10739962_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B_MIP0_512x512,true,false,false,1048580,0.000000,0.584401,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_F26AFDA9443A2C1F4359AFAD10739962_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B_MIP1_256x256,true,false,false,262148,0.000000,0.108499,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_F26AFDA9443A2C1F4359AFAD10739962_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B_MIP2_128x128,true,false,false,65540,0.000000,0.035800,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_F26AFDA9443A2C1F4359AFAD10739962_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B,true,false,false,23007,0.000000,0.021100,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_A83D5E0848696EB21883B2B8728FF9C8_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B,true,false,false,0,0.061501,0.000000,1
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_A83D5E0848696EB21883B2B8728FF9C8_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B_MIP0_512x512,true,false,false,1048580,0.000000,0.476100,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_A83D5E0848696EB21883B2B8728FF9C8_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B_MIP1_256x256,true,false,false,262148,0.000000,0.104103,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_A83D5E0848696EB21883B2B8728FF9C8_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B_MIP2_128x128,true,false,false,65540,0.000000,0.035003,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_A83D5E0848696EB21883B2B8728FF9C8_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B,true,false,false,23007,0.000000,0.019100,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_3792A4384096245E67EF9E81B5A04470_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B,true,false,false,0,0.038702,0.000000,1
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_3792A4384096245E67EF9E81B5A04470_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B_MIP0_512x512,true,false,false,1048580,0.000000,0.425402,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_3792A4384096245E67EF9E81B5A04470_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B_MIP1_256x256,true,false,false,262148,0.000000,0.117499,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_3792A4384096245E67EF9E81B5A04470_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B_MIP2_128x128,true,false,false,65540,0.000000,0.034798,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_3792A4384096245E67EF9E81B5A04470_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B,true,false,false,23007,0.000000,0.018701,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_E47D4CF14D8C314ACC6DF597D2A9D028_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B,true,false,false,0,0.075400,0.000000,1
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_E47D4CF14D8C314ACC6DF597D2A9D028_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B_MIP0_512x512,true,false,false,1048580,0.000000,0.504602,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_E47D4CF14D8C314ACC6DF597D2A9D028_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B_MIP1_256x256,true,false,false,262148,0.000000,0.098199,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_E47D4CF14D8C314ACC6DF597D2A9D028_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B_MIP2_128x128,true,false,false,65540,0.000000,0.039298,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_E47D4CF14D8C314ACC6DF597D2A9D028_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B,true,false,false,23007,0.000000,0.026699,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_4153E72B4ACD5882C60DCBA98D39AFC1_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B,true,false,false,0,0.043701,0.000000,1
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_4153E72B4ACD5882C60DCBA98D39AFC1_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B_MIP0_512x512,true,false,false,1048580,0.000000,0.458501,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_4153E72B4ACD5882C60DCBA98D39AFC1_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B_MIP1_256x256,true,false,false,262148,0.000000,0.151601,0
TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_4153E72B4ACD5882C60DCBA98D39AFC1_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B_MIP2_128x128,true,false,false,65540,0.000000,0.033598,0
